CONF FIE WVL CX_IDA CY_IDA CX_DET CY_DET MAG_Y RMS_X RMS_Y
3 3 4170.000 -16.616 0.038 -4.993 -10.245 0.03335 2.47 5.21
3 1 4180.000 0.000 0.030 -4.417 -10.008 0.03336 2.76 5.56
3 2 4180.000 16.636 0.099 -3.845 -10.017 0.03328 3.71 5.15
3 3 4180.000 -16.616 0.038 -4.993 -10.006 0.03335 2.46 5.19
3 1 4190.000 0.000 0.030 -4.417 -9.769 0.03337 2.74 5.54
3 2 4190.000 16.636 0.099 -3.845 -9.778 0.03328 3.69 5.13
3 3 4190.000 -16.616 0.038 -4.993 -9.767 0.03336 2.44 5.18
3 1 4200.000 0.000 0.030 -4.417 -9.530 0.03337 2.72 5.52
3 2 4200.000 16.636 0.099 -3.845 -9.539 0.03328 3.68 5.12
3 3 4200.000 -16.616 0.038 -4.993 -9.528 0.03336 2.43 5.17
3 1 4210.000 0.000 0.030 -4.417 -9.291 0.03337 2.70 5.51
3 2 4210.000 16.636 0.099 -3.845 -9.299 0.03328 3.67 5.10
3 3 4210.000 -16.616 0.038 -4.993 -9.289 0.03336 2.42 5.15
3 1 4220.000 0.000 0.030 -4.417 -9.052 0.03337 2.69 5.49
3 2 4220.000 16.636 0.099 -3.845 -9.060 0.03328 3.66 5.08
3 3 4220.000 -16.616 0.038 -4.993 -9.049 0.03336 2.41 5.14
3 1 4230.000 0.000 0.030 -4.417 -8.812 0.03337 2.67 5.47
3 2 4230.000 16.636 0.099 -3.845 -8.821 0.03329 3.65 5.07
3 3 4230.000 -16.616 0.038 -4.993 -8.810 0.03336 2.39 5.12
3 1 4240.000 0.000 0.030 -4.417 -8.573 0.03337 2.65 5.46
3 2 4240.000 16.636 0.099 -3.844 -8.581 0.03329 3.64 5.05
3 3 4240.000 -16.616 0.038 -4.993 -8.570 0.03337 2.39 5.11
3 1 4250.000 0.000 0.030 -4.417 -8.333 0.03338 2.64 5.44
3 2 4250.000 16.636 0.099 -3.844 -8.342 0.03329 3.63 5.03
3 3 4250.000 -16.616 0.038 -4.992 -8.331 0.03337 2.38 5.09
3 1 4260.000 0.000 0.030 -4.417 -8.094 0.03338 2.62 5.42
3 2 4260.000 16.636 0.099 -3.844 -8.102 0.03329 3.62 5.02
3 3 4260.000 -16.616 0.038 -4.992 -8.091 0.03337 2.37 5.08
3 1 4270.000 0.000 0.030 -4.417 -7.854 0.03338 2.61 5.41
3 2 4270.000 16.636 0.099 -3.844 -7.862 0.03329 3.61 5.00
3 3 4270.000 -16.616 0.038 -4.992 -7.852 0.03337 2.36 5.06
3 1 4280.000 0.000 0.030 -4.417 -7.614 0.03338 2.60 5.39
3 2 4280.000 16.636 0.099 -3.844 -7.623 0.03330 3.61 4.98
3 3 4280.000 -16.616 0.038 -4.992 -7.612 0.03337 2.36 5.05
3 1 4290.000 0.000 0.030 -4.417 -7.374 0.03338 2.58 5.37
3 2 4290.000 16.636 0.099 -3.844 -7.383 0.03330 3.60 4.97
3 3 4290.000 -16.616 0.038 -4.992 -7.372 0.03338 2.35 5.03
3 1 4300.000 0.000 0.030 -4.417 -7.134 0.03339 2.57 5.35
3 2 4300.000 16.636 0.099 -3.844 -7.143 0.03330 3.59 4.95
3 3 4300.000 -16.616 0.038 -4.992 -7.132 0.03338 2.35 5.01
3 1 4310.000 0.000 0.030 -4.417 -6.894 0.03339 2.57 5.34
3 2 4310.000 16.636 0.099 -3.844 -6.903 0.03330 3.59 4.93
3 3 4310.000 -16.616 0.038 -4.992 -6.892 0.03338 2.35 5.00
3 1 4320.000 0.000 0.030 -4.417 -6.654 0.03339 2.56 5.32
3 2 4320.000 16.636 0.099 -3.844 -6.663 0.03330 3.59 4.91
3 3 4320.000 -16.616 0.038 -4.992 -6.652 0.03338 2.34 4.98
3 1 4330.000 0.000 0.030 -4.416 -6.414 0.03339 2.55 5.30
3 2 4330.000 16.636 0.099 -3.844 -6.423 0.03331 3.58 4.90
3 3 4330.000 -16.616 0.038 -4.992 -6.412 0.03338 2.34 4.96
3 1 4340.000 0.000 0.030 -4.416 -6.174 0.03339 2.54 5.28
3 2 4340.000 16.636 0.099 -3.844 -6.183 0.03331 3.58 4.88
3 3 4340.000 -16.616 0.038 -4.992 -6.172 0.03339 2.34 4.94
3 1 4350.000 0.000 0.030 -4.416 -5.934 0.03340 2.54 5.26
3 2 4350.000 16.636 0.099 -3.844 -5.942 0.03331 3.58 4.86
3 3 4350.000 -16.616 0.038 -4.992 -5.932 0.03339 2.35 4.92
3 1 4360.000 0.000 0.030 -4.416 -5.694 0.03340 2.53 5.24
3 2 4360.000 16.636 0.099 -3.844 -5.702 0.03331 3.58 4.84
3 3 4360.000 -16.616 0.038 -4.992 -5.691 0.03339 2.35 4.90
3 1 4370.000 0.000 0.030 -4.416 -5.453 0.03340 2.53 5.22
3 2 4370.000 16.636 0.099 -3.844 -5.462 0.03332 3.58 4.82
3 3 4370.000 -16.616 0.038 -4.992 -5.451 0.03339 2.35 4.88
3 1 4380.000 0.000 0.030 -4.416 -5.213 0.03340 2.53 5.20
3 2 4380.000 16.636 0.099 -3.844 -5.221 0.03332 3.58 4.80
3 3 4380.000 -16.616 0.038 -4.992 -5.211 0.03339 2.36 4.86
3 1 4390.000 0.000 0.030 -4.416 -4.972 0.03341 2.53 5.17
3 2 4390.000 16.636 0.099 -3.844 -4.981 0.03332 3.59 4.78
3 3 4390.000 -16.616 0.038 -4.992 -4.970 0.03340 2.36 4.84
3 1 4400.000 0.000 0.030 -4.416 -4.732 0.03341 2.53 5.15
3 2 4400.000 16.636 0.099 -3.844 -4.740 0.03332 3.59 4.76
3 3 4400.000 -16.616 0.038 -4.992 -4.730 0.03340 2.37 4.82
3 1 4410.000 0.000 0.030 -4.416 -4.491 0.03341 2.53 5.13
3 2 4410.000 16.636 0.099 -3.844 -4.500 0.03332 3.59 4.74
3 3 4410.000 -16.616 0.038 -4.992 -4.489 0.03340 2.38 4.79
3 1 4420.000 0.000 0.030 -4.416 -4.251 0.03341 2.53 5.10
3 2 4420.000 16.636 0.099 -3.844 -4.259 0.03333 3.60 4.72
3 3 4420.000 -16.616 0.038 -4.991 -4.248 0.03340 2.39 4.77
3 1 4430.000 0.000 0.030 -4.416 -4.010 0.03341 2.54 5.08
3 2 4430.000 16.636 0.099 -3.844 -4.018 0.03333 3.60 4.70
3 3 4430.000 -16.616 0.038 -4.991 -4.007 0.03341 2.40 4.75
3 1 4440.000 0.000 0.030 -4.416 -3.769 0.03342 2.54 5.05
3 2 4440.000 16.636 0.099 -3.844 -3.777 0.03333 3.61 4.68
3 3 4440.000 -16.616 0.038 -4.991 -3.767 0.03341 2.41 4.72
3 1 4450.000 0.000 0.030 -4.416 -3.528 0.03342 2.55 5.03
3 2 4450.000 16.636 0.099 -3.844 -3.536 0.03334 3.62 4.66
3 3 4450.000 -16.616 0.038 -4.991 -3.526 0.03341 2.42 4.69
3 1 4460.000 0.000 0.030 -4.416 -3.287 0.03342 2.55 5.00
3 2 4460.000 16.636 0.099 -3.843 -3.295 0.03334 3.63 4.64
3 3 4460.000 -16.616 0.038 -4.991 -3.285 0.03341 2.44 4.67
3 1 4470.000 0.000 0.030 -4.416 -3.046 0.03342 2.56 4.97
3 2 4470.000 16.636 0.099 -3.843 -3.054 0.03334 3.64 4.61
3 3 4470.000 -16.616 0.038 -4.991 -3.044 0.03342 2.45 4.64
3 1 4480.000 0.000 0.030 -4.416 -2.805 0.03343 2.57 4.94
3 2 4480.000 16.636 0.099 -3.843 -2.813 0.03334 3.65 4.59
3 3 4480.000 -16.616 0.038 -4.991 -2.803 0.03342 2.46 4.61
3 1 4490.000 0.000 0.030 -4.416 -2.564 0.03343 2.58 4.91
3 2 4490.000 16.636 0.099 -3.843 -2.572 0.03335 3.66 4.57
3 3 4490.000 -16.616 0.038 -4.991 -2.562 0.03342 2.48 4.58
3 1 4500.000 0.000 0.030 -4.416 -2.323 0.03343 2.59 4.88
3 2 4500.000 16.636 0.099 -3.843 -2.331 0.03335 3.67 4.54
3 3 4500.000 -16.616 0.038 -4.991 -2.320 0.03342 2.50 4.55
3 1 4510.000 0.000 0.030 -4.416 -2.082 0.03344 2.60 4.85
3 2 4510.000 16.636 0.099 -3.843 -2.090 0.03335 3.68 4.52
3 3 4510.000 -16.616 0.038 -4.991 -2.079 0.03343 2.52 4.51
3 1 4520.000 0.000 0.030 -4.416 -1.840 0.03344 2.62 4.81
3 2 4520.000 16.636 0.099 -3.843 -1.849 0.03336 3.70 4.49
3 3 4520.000 -16.616 0.038 -4.991 -1.838 0.03343 2.54 4.48
3 1 4530.000 0.000 0.030 -4.416 -1.599 0.03344 2.63 4.78
3 2 4530.000 16.636 0.099 -3.843 -1.607 0.03336 3.71 4.47
3 3 4530.000 -16.616 0.038 -4.991 -1.597 0.03343 2.56 4.44
3 1 4540.000 0.000 0.030 -4.415 -1.357 0.03344 2.64 4.74
3 2 4540.000 16.636 0.099 -3.843 -1.366 0.03336 3.73 4.44
3 3 4540.000 -16.616 0.038 -4.991 -1.355 0.03344 2.58 4.41
3 1 4550.000 0.000 0.030 -4.415 -1.116 0.03345 2.66 4.71
3 2 4550.000 16.636 0.099 -3.843 -1.124 0.03337 3.74 4.42
3 3 4550.000 -16.616 0.038 -4.991 -1.114 0.03344 2.60 4.37
3 1 4560.000 0.000 0.030 -4.415 -0.874 0.03345 2.68 4.67
3 2 4560.000 16.636 0.099 -3.843 -0.883 0.03337 3.76 4.39
3 3 4560.000 -16.616 0.038 -4.991 -0.872 0.03344 2.62 4.33
3 1 4570.000 0.000 0.030 -4.415 -0.633 0.03345 2.70 4.63
3 2 4570.000 16.636 0.099 -3.843 -0.641 0.03337 3.78 4.36
3 3 4570.000 -16.616 0.038 -4.991 -0.630 0.03345 2.64 4.30
3 1 4580.000 0.000 0.030 -4.415 -0.391 0.03346 2.71 4.59
3 2 4580.000 16.636 0.099 -3.843 -0.399 0.03338 3.79 4.34
3 3 4580.000 -16.616 0.038 -4.991 -0.389 0.03345 2.67 4.26
3 1 4590.000 0.000 0.030 -4.415 -0.149 0.03346 2.73 4.55
3 2 4590.000 16.636 0.099 -3.843 -0.158 0.03338 3.81 4.31
3 3 4590.000 -16.616 0.038 -4.991 -0.147 0.03345 2.69 4.22
3 1 4600.000 0.000 0.030 -4.415 0.092 0.03346 2.76 4.51
3 2 4600.000 16.636 0.099 -3.843 0.084 0.03338 3.83 4.28
3 3 4600.000 -16.616 0.038 -4.991 0.095 0.03346 2.72 4.17
3 1 4610.000 0.000 0.030 -4.415 0.334 0.03347 2.78 4.47
3 2 4610.000 16.636 0.099 -3.843 0.326 0.03339 3.86 4.25
3 3 4610.000 -16.616 0.038 -4.991 0.337 0.03346 2.75 4.13
3 1 4620.000 0.000 0.030 -4.415 0.576 0.03347 2.80 4.43
3 2 4620.000 16.636 0.099 -3.843 0.568 0.03339 3.88 4.23
3 3 4620.000 -16.616 0.038 -4.991 0.579 0.03346 2.77 4.09
3 1 4630.000 0.000 0.030 -4.415 0.818 0.03347 2.82 4.38
3 2 4630.000 16.636 0.099 -3.843 0.810 0.03339 3.90 4.20
3 3 4630.000 -16.616 0.038 -4.990 0.820 0.03347 2.80 4.04
3 1 4640.000 0.000 0.030 -4.415 1.060 0.03348 2.85 4.34
3 2 4640.000 16.636 0.099 -3.843 1.052 0.03340 3.92 4.17
3 3 4640.000 -16.616 0.038 -4.990 1.063 0.03347 2.83 4.00
3 1 4650.000 0.000 0.030 -4.415 1.302 0.03348 2.87 4.29
3 2 4650.000 16.636 0.099 -3.843 1.294 0.03340 3.95 4.14
3 3 4650.000 -16.616 0.038 -4.990 1.305 0.03348 2.86 3.95
3 1 4660.000 0.000 0.030 -4.415 1.544 0.03349 2.90 4.24
3 2 4660.000 16.636 0.099 -3.843 1.536 0.03341 3.97 4.12
3 3 4660.000 -16.616 0.038 -4.990 1.547 0.03348 2.89 3.90
3 1 4670.000 0.000 0.030 -4.415 1.787 0.03349 2.93 4.19
3 2 4670.000 16.636 0.099 -3.843 1.778 0.03341 4.00 4.09
3 3 4670.000 -16.616 0.038 -4.990 1.789 0.03348 2.92 3.85
3 1 4680.000 0.000 0.030 -4.415 2.029 0.03349 2.95 4.15
3 2 4680.000 16.636 0.099 -3.843 2.021 0.03342 4.02 4.06
3 3 4680.000 -16.616 0.038 -4.990 2.031 0.03349 2.96 3.80
3 1 4690.000 0.000 0.030 -4.415 2.271 0.03350 2.98 4.10
3 2 4690.000 16.636 0.099 -3.843 2.263 0.03342 4.05 4.03
3 3 4690.000 -16.616 0.038 -4.990 2.274 0.03349 2.99 3.75
3 1 4700.000 0.000 0.030 -4.415 2.514 0.03350 3.01 4.04
3 2 4700.000 16.636 0.099 -3.843 2.505 0.03342 4.08 4.01
3 3 4700.000 -16.616 0.038 -4.990 2.516 0.03350 3.02 3.70
3 1 4710.000 0.000 0.030 -4.415 2.756 0.03351 3.04 3.99
3 2 4710.000 16.636 0.099 -3.843 2.748 0.03343 4.11 3.98
3 3 4710.000 -16.616 0.038 -4.990 2.758 0.03350 3.06 3.65
3 1 4720.000 0.000 0.030 -4.415 2.998 0.03351 3.07 3.94
3 2 4720.000 16.636 0.099 -3.843 2.990 0.03343 4.14 3.95
3 3 4720.000 -16.616 0.038 -4.990 3.001 0.03350 3.09 3.59
3 1 4730.000 0.000 0.030 -4.415 3.241 0.03351 3.10 3.89
3 2 4730.000 16.636 0.099 -3.843 3.233 0.03344 4.17 3.93
3 3 4730.000 -16.616 0.038 -4.990 3.243 0.03351 3.13 3.54
3 1 4740.000 0.000 0.030 -4.415 3.484 0.03352 3.13 3.83
3 2 4740.000 16.636 0.099 -3.843 3.475 0.03344 4.20 3.90
3 3 4740.000 -16.616 0.038 -4.990 3.486 0.03351 3.16 3.49
3 1 4750.000 0.000 0.030 -4.415 3.726 0.03352 3.17 3.78
3 2 4750.000 16.636 0.099 -3.843 3.718 0.03345 4.23 3.88
3 3 4750.000 -16.616 0.038 -4.990 3.729 0.03352 3.20 3.43
3 1 4760.000 0.000 0.030 -4.415 3.969 0.03353 3.20 3.72
3 2 4760.000 16.636 0.099 -3.843 3.961 0.03345 4.26 3.86
3 3 4760.000 -16.616 0.038 -4.990 3.971 0.03352 3.23 3.38
3 1 4770.000 0.000 0.030 -4.415 4.212 0.03353 3.23 3.67
3 2 4770.000 16.636 0.099 -3.842 4.204 0.03346 4.29 3.83
3 3 4770.000 -16.616 0.038 -4.990 4.214 0.03353 3.27 3.32
3 1 4780.000 0.000 0.030 -4.415 4.455 0.03354 3.27 3.61
3 2 4780.000 16.636 0.099 -3.842 4.447 0.03346 4.33 3.81
3 3 4780.000 -16.616 0.038 -4.990 4.457 0.03353 3.31 3.26
3 1 4790.000 0.000 0.030 -4.415 4.698 0.03354 3.30 3.55
3 2 4790.000 16.636 0.099 -3.842 4.689 0.03347 4.36 3.79
3 3 4790.000 -16.616 0.038 -4.990 4.700 0.03354 3.35 3.21
3 1 4800.000 0.000 0.030 -4.415 4.941 0.03355 3.34 3.50
3 2 4800.000 16.636 0.099 -3.842 4.932 0.03347 4.39 3.77
3 3 4800.000 -16.616 0.038 -4.990 4.943 0.03354 3.38 3.15
3 1 4810.000 0.000 0.030 -4.415 5.184 0.03355 3.37 3.44
3 2 4810.000 16.636 0.099 -3.842 5.175 0.03348 4.43 3.75
3 3 4810.000 -16.616 0.038 -4.990 5.186 0.03355 3.42 3.09
3 1 4820.000 0.000 0.030 -4.415 5.427 0.03356 3.41 3.38
3 2 4820.000 16.636 0.099 -3.842 5.419 0.03348 4.46 3.73
3 3 4820.000 -16.616 0.038 -4.990 5.429 0.03355 3.46 3.04
3 1 4830.000 0.000 0.030 -4.415 5.670 0.03356 3.45 3.32
3 2 4830.000 16.636 0.099 -3.842 5.662 0.03349 4.50 3.72
3 3 4830.000 -16.616 0.038 -4.990 5.672 0.03356 3.50 2.98
3 1 4840.000 0.000 0.030 -4.415 5.913 0.03357 3.48 3.27
3 2 4840.000 16.636 0.099 -3.842 5.905 0.03349 4.53 3.70
3 3 4840.000 -16.616 0.038 -4.990 5.915 0.03356 3.54 2.92
3 1 4850.000 0.000 0.030 -4.415 6.156 0.03357 3.52 3.21
3 2 4850.000 16.636 0.099 -3.842 6.148 0.03350 4.57 3.69
3 3 4850.000 -16.616 0.038 -4.990 6.159 0.03357 3.58 2.86
3 1 4860.000 0.000 0.030 -4.415 6.400 0.03358 3.56 3.15
3 2 4860.000 16.636 0.099 -3.842 6.391 0.03351 4.61 3.68
3 3 4860.000 -16.616 0.038 -4.990 6.402 0.03357 3.62 2.81
3 1 4870.000 0.000 0.030 -4.415 6.643 0.03358 3.59 3.09
3 2 4870.000 16.636 0.099 -3.842 6.635 0.03351 4.64 3.66
3 3 4870.000 -16.616 0.038 -4.990 6.645 0.03358 3.66 2.75
3 1 4880.000 0.000 0.030 -4.415 6.886 0.03359 3.63 3.03
3 2 4880.000 16.636 0.099 -3.842 6.878 0.03352 4.68 3.65
3 3 4880.000 -16.616 0.038 -4.990 6.889 0.03358 3.70 2.69
3 1 4890.000 0.000 0.030 -4.415 7.130 0.03359 3.67 2.97
3 2 4890.000 16.636 0.099 -3.842 7.122 0.03352 4.72 3.65
3 3 4890.000 -16.616 0.038 -4.990 7.132 0.03359 3.74 2.64
3 1 4900.000 0.000 0.030 -4.415 7.373 0.03360 3.71 2.92
3 2 4900.000 16.636 0.099 -3.842 7.365 0.03353 4.75 3.64
3 3 4900.000 -16.616 0.038 -4.990 7.376 0.03360 3.78 2.58
3 1 4910.000 0.000 0.030 -4.415 7.617 0.03360 3.74 2.86
3 2 4910.000 16.636 0.099 -3.842 7.609 0.03353 4.79 3.63
3 3 4910.000 -16.616 0.038 -4.990 7.620 0.03360 3.82 2.53
3 1 4920.000 0.000 0.030 -4.415 7.861 0.03361 3.78 2.80
3 2 4920.000 16.636 0.099 -3.842 7.853 0.03354 4.83 3.63
3 3 4920.000 -16.616 0.038 -4.990 7.863 0.03361 3.86 2.48
3 1 4930.000 0.000 0.030 -4.415 8.104 0.03361 3.82 2.75
3 2 4930.000 16.636 0.099 -3.842 8.096 0.03355 4.86 3.63
3 3 4930.000 -16.616 0.038 -4.990 8.107 0.03361 3.90 2.42
3 1 4940.000 0.000 0.030 -4.415 8.348 0.03362 3.86 2.69
3 2 4940.000 16.636 0.099 -3.842 8.340 0.03355 4.90 3.63
3 3 4940.000 -16.616 0.038 -4.990 8.351 0.03362 3.94 2.37
3 1 4950.000 0.000 0.030 -4.415 8.592 0.03363 3.89 2.64
3 2 4950.000 16.636 0.099 -3.842 8.584 0.03356 4.94 3.63
3 3 4950.000 -16.616 0.038 -4.990 8.595 0.03362 3.98 2.32
3 1 4960.000 0.000 0.030 -4.415 8.836 0.03363 3.93 2.59
3 2 4960.000 16.636 0.099 -3.843 8.828 0.03356 4.98 3.63
3 3 4960.000 -16.616 0.038 -4.990 8.839 0.03363 4.02 2.28
3 1 4970.000 0.000 0.030 -4.415 9.080 0.03364 3.97 2.54
3 2 4970.000 16.636 0.099 -3.843 9.072 0.03357 5.01 3.64
3 3 4970.000 -16.616 0.038 -4.990 9.082 0.03364 4.06 2.23
3 1 4980.000 0.000 0.030 -4.415 9.324 0.03364 4.00 2.49
3 2 4980.000 16.636 0.099 -3.843 9.316 0.03358 5.05 3.64
3 3 4980.000 -16.616 0.038 -4.990 9.327 0.03364 4.10 2.18
3 1 4990.000 0.000 0.030 -4.415 9.568 0.03365 4.04 2.44
3 2 4990.000 16.636 0.099 -3.843 9.560 0.03358 5.09 3.65
3 3 4990.000 -16.616 0.038 -4.990 9.571 0.03365 4.13 2.14
3 1 5000.000 0.000 0.030 -4.415 9.812 0.03366 4.07 2.39
3 2 5000.000 16.636 0.099 -3.843 9.804 0.03359 5.12 3.66
3 3 5000.000 -16.616 0.038 -4.990 9.815 0.03365 4.17 2.10
3 1 5010.000 0.000 0.030 -4.415 10.056 0.03366 4.11 2.34
3 2 5010.000 16.636 0.099 -3.843 10.049 0.03360 5.16 3.67
3 3 5010.000 -16.616 0.038 -4.990 10.059 0.03366 4.21 2.06
3 1 5020.000 0.000 0.030 -4.415 10.301 0.03367 4.14 2.30
3 2 5020.000 16.636 0.099 -3.843 10.293 0.03360 5.19 3.68
3 3 5020.000 -16.616 0.038 -4.990 10.303 0.03367 4.24 2.03
3 1 5030.000 0.000 0.030 -4.415 10.545 0.03367 4.18 2.25
3 2 5030.000 16.636 0.099 -3.843 10.537 0.03361 5.23 3.69
3 3 5030.000 -16.616 0.038 -4.990 10.548 0.03367 4.28 1.99
3 1 5040.000 0.000 0.030 -4.415 10.790 0.03368 4.21 2.21
3 2 5040.000 16.636 0.099 -3.843 10.782 0.03361 5.26 3.71
3 3 5040.000 -16.616 0.038 -4.990 10.792 0.03368 4.32 1.96
3 1 5050.000 0.000 0.030 -4.415 11.034 0.03369 4.24 2.17
3 2 5050.000 16.636 0.099 -3.843 11.026 0.03362 5.30 3.72
3 3 5050.000 -16.616 0.038 -4.991 11.037 0.03368 4.35 1.93
3 1 5060.000 0.000 0.030 -4.415 11.279 0.03369 4.28 2.14
3 2 5060.000 16.636 0.099 -3.843 11.271 0.03363 5.33 3.74
3 3 5060.000 -16.616 0.038 -4.991 11.281 0.03369 4.38 1.90
3 1 5070.000 0.000 0.030 -4.415 11.523 0.03370 4.31 2.10
3 2 5070.000 16.636 0.099 -3.843 11.515 0.03363 5.36 3.76
3 3 5070.000 -16.616 0.038 -4.991 11.526 0.03370 4.42 1.88
3 1 5080.000 0.000 0.030 -4.415 11.768 0.03370 4.34 2.07
3 2 5080.000 16.636 0.099 -3.843 11.760 0.03364 5.39 3.78
3 3 5080.000 -16.616 0.038 -4.991 11.770 0.03370 4.45 1.86
3 1 5090.000 0.000 0.030 -4.416 12.012 0.03371 4.37 2.03
3 2 5090.000 16.636 0.099 -3.843 12.005 0.03365 5.43 3.80
3 3 5090.000 -16.616 0.038 -4.991 12.015 0.03371 4.48 1.84
3 1 5100.000 0.000 0.030 -4.416 12.257 0.03372 4.39 2.01
3 2 5100.000 16.636 0.099 -3.843 12.249 0.03365 5.46 3.82
3 3 5100.000 -16.616 0.038 -4.991 12.260 0.03372 4.51 1.82
3 1 5110.000 0.000 0.030 -4.416 12.502 0.03372 4.42 1.98
3 2 5110.000 16.636 0.099 -3.843 12.494 0.03366 5.48 3.84
3 3 5110.000 -16.616 0.038 -4.991 12.505 0.03372 4.54 1.81
3 1 5120.000 0.000 0.030 -4.416 12.747 0.03373 4.45 1.95
3 2 5120.000 16.636 0.099 -3.843 12.739 0.03367 5.51 3.86
3 3 5120.000 -16.616 0.038 -4.991 12.750 0.03373 4.57 1.80
3 1 5130.000 0.000 0.030 -4.416 12.992 0.03374 4.47 1.93
3 2 5130.000 16.636 0.099 -3.843 12.984 0.03367 5.54 3.88
3 3 5130.000 -16.616 0.038 -4.991 12.995 0.03373 4.59 1.79
3 1 5140.000 0.000 0.030 -4.416 13.237 0.03374 4.50 1.91
3 2 5140.000 16.636 0.099 -3.843 13.229 0.03368 5.57 3.90
3 3 5140.000 -16.616 0.038 -4.991 13.240 0.03374 4.62 1.78
3 1 5150.000 0.000 0.030 -4.416 13.482 0.03375 4.52 1.89
3 2 5150.000 16.636 0.099 -3.843 13.474 0.03369 5.59 3.93
3 3 5150.000 -16.616 0.038 -4.991 13.485 0.03375 4.64 1.78
3 1 5160.000 0.000 0.030 -4.416 13.727 0.03376 4.54 1.87
3 2 5160.000 16.636 0.099 -3.843 13.720 0.03369 5.62 3.95
3 3 5160.000 -16.616 0.038 -4.991 13.730 0.03375 4.66 1.78
3 1 5170.000 0.000 0.030 -4.416 13.972 0.03376 4.56 1.86
3 2 5170.000 16.636 0.099 -3.843 13.965 0.03370 5.64 3.97
3 3 5170.000 -16.616 0.038 -4.991 13.975 0.03376 4.69 1.78
3 1 5180.000 0.000 0.030 -4.416 14.218 0.03377 4.58 1.85
3 2 5180.000 16.636 0.099 -3.843 14.210 0.03371 5.66 4.00
3 3 5180.000 -16.616 0.038 -4.991 14.220 0.03377 4.70 1.78
3 1 5190.000 0.000 0.030 -4.416 14.463 0.03378 4.60 1.84
3 2 5190.000 16.636 0.099 -3.843 14.455 0.03371 5.68 4.02
3 3 5190.000 -16.616 0.038 -4.991 14.466 0.03377 4.72 1.79
3 1 5200.000 0.000 0.030 -4.416 14.708 0.03378 4.61 1.83
3 2 5200.000 16.636 0.099 -3.843 14.701 0.03372 5.70 4.04
3 3 5200.000 -16.616 0.038 -4.991 14.711 0.03378 4.74 1.80
3 1 5210.000 0.000 0.030 -4.416 14.954 0.03379 4.63 1.82
3 2 5210.000 16.636 0.099 -3.843 14.946 0.03373 5.72 4.07
3 3 5210.000 -16.616 0.038 -4.991 14.956 0.03379 4.75 1.80
3 1 5220.000 0.000 0.030 -4.416 15.199 0.03380 4.64 1.81
3 2 5220.000 16.636 0.099 -3.843 15.192 0.03373 5.73 4.09
3 3 5220.000 -16.616 0.038 -4.991 15.202 0.03379 4.77 1.81
3 1 5230.000 0.000 0.030 -4.416 15.445 0.03380 4.65 1.81
3 2 5230.000 16.636 0.099 -3.843 15.437 0.03374 5.75 4.11
3 3 5230.000 -16.616 0.038 -4.992 15.448 0.03380 4.78 1.82
3 1 5240.000 0.000 0.030 -4.416 15.691 0.03381 4.66 1.80
3 2 5240.000 16.636 0.099 -3.843 15.683 0.03375 5.76 4.13
3 3 5240.000 -16.616 0.038 -4.992 15.693 0.03381 4.79 1.83
3 1 5250.000 0.000 0.030 -4.416 15.936 0.03381 4.66 1.80
3 2 5250.000 16.636 0.099 -3.844 15.929 0.03375 5.77 4.15
3 3 5250.000 -16.616 0.038 -4.992 15.939 0.03381 4.80 1.85
3 1 5260.000 0.000 0.030 -4.417 16.182 0.03382 4.67 1.80
3 2 5260.000 16.636 0.099 -3.844 16.175 0.03376 5.78 4.17
3 3 5260.000 -16.616 0.038 -4.992 16.185 0.03382 4.80 1.86
3 1 5270.000 0.000 0.030 -4.417 16.428 0.03383 4.67 1.80
3 2 5270.000 16.636 0.099 -3.844 16.420 0.03377 5.79 4.19
3 3 5270.000 -16.616 0.038 -4.992 16.431 0.03383 4.81 1.87
3 1 5280.000 0.000 0.030 -4.417 16.674 0.03383 4.67 1.79
3 2 5280.000 16.636 0.099 -3.844 16.666 0.03377 5.79 4.21
3 3 5280.000 -16.616 0.038 -4.992 16.677 0.03383 4.81 1.88
3 1 5290.000 0.000 0.030 -4.417 16.920 0.03384 4.67 1.79
3 2 5290.000 16.636 0.099 -3.844 16.912 0.03378 5.79 4.23
3 3 5290.000 -16.616 0.038 -4.992 16.923 0.03384 4.81 1.90
3 1 5300.000 0.000 0.030 -4.417 17.166 0.03385 4.67 1.79
3 2 5300.000 16.636 0.099 -3.844 17.158 0.03378 5.80 4.25
3 3 5300.000 -16.616 0.038 -4.992 17.169 0.03385 4.80 1.91
3 1 5310.000 0.000 0.030 -4.417 17.412 0.03385 4.66 1.79
3 2 5310.000 16.636 0.099 -3.844 17.405 0.03379 5.80 4.26
3 3 5310.000 -16.616 0.038 -4.992 17.415 0.03385 4.80 1.92
3 1 5320.000 0.000 0.030 -4.417 17.658 0.03386 4.65 1.79
3 2 5320.000 16.636 0.099 -3.844 17.651 0.03380 5.79 4.28
3 3 5320.000 -16.616 0.038 -4.992 17.661 0.03386 4.79 1.94
3 1 5330.000 0.000 0.030 -4.417 17.904 0.03387 4.64 1.79
3 2 5330.000 16.636 0.099 -3.844 17.897 0.03380 5.79 4.29
3 3 5330.000 -16.616 0.038 -4.992 17.907 0.03387 4.78 1.95
3 1 5340.000 0.000 0.030 -4.417 18.151 0.03387 4.63 1.79
3 2 5340.000 16.636 0.099 -3.844 18.143 0.03381 5.78 4.31
